"bin.taxa.name","bins","kingdom","phylum","class","order","family","genus","species","DCO_LLO_Bv4v5..QHF2_QH170212_2","DCO_LLO_Bv4v5..QHS2_QH170213_2","DCO_LLO_Bv4v5..BQS_BQ170220","DCO_LLO_Bv4v5..SIF_SI170217","DCO_LLO_Bv4v5..ESF9_ES_F9","DCO_LLO_Bv4v5..SIS_SI170217","DCO_LLO_Bv4v5..EPF_EP170215","DCO_LLO_Bv4v5..RSS_RS170216","DCO_LLO_Bv4v5..RSF_RS170216","DCO_LLO_Bv4v5..EPS_EP170215","DCO_LLO_Bv4v5..SLS_SL170214_S","DCO_LLO_Bv4v5..BRS1_BR170218_1","DCO_LLO_Bv4v5..BRS2_BR170218_2","DCO_LLO_Bv4v5..FAS_FA170219","DCO_LLO_Bv4v5..BRF1_BR170218_1","DCO_LLO_Bv4v5..BRF2_BR170218_2","DCO_LLO_Bv4v5..MTF_MT170219","DCO_LLO_Bv4v5..CYF_CY170214","DCO_LLO_Bv4v5..SLF_SL170214","DCO_LLO_Bv4v5..BQF_BQ170220","DCO_LLO_Bv4v5..QNF_QN170220","DCO_LLO_Bv4v5..QNS_QN170220","DCO_LLO_Bv4v5..CYS_CY170214","DCO_LLO_Bv4v5..ETS_ET170220","DCO_LLO_Bv4v5..RVF_RV170221","DCO_LLO_Bv4v5..TCF_TC170221","DCO_LLO_Bv4v5..TCS_TC170221_2","cluster"
"bin_312, Bacteria, Desulfobacterota, Desulfobacteria, Desulfobacterales, Desulfatirhabdiaceae, RAAP~1","bin_312","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfatirhabdiaceae","RAAP~1","",0,0,1.609233673,0,0.032211524,0,0.079569603,0.084218079,0.175038943,0.063939933,0,0,0,0,0,0.039990971,0.03226833,0,0.118743785,0,0.10037141,0.034618937,0.08699425,0.086851216,0.036583494,0.07390483,0,3
"bin_6, Bacteria, Proteobacteria, Gammaproteobacteria, Steroidobacterales, Steroidobacteraceae","bin_6","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","","",0,0,1.479231992,0.062128129,0.097840696,0.043422952,0.079356571,0.069005265,0.141712933,0.055103829,0,0,0.031336723,0,0.059305744,0.057908238,0.071071127,0.032017546,0.453550459,0,0.524021321,0.115248152,0.503255962,0.168912927,0.079062898,0.440029881,0.083989113,3
"bin_13, Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Paludibacteraceae, Paludibacter","bin_13","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Paludibacteraceae","Paludibacter","",0,0,0,0.131253538,0.240631389,0,0,0.046299799,0.077395523,0,0,0,0,0,1.512806707,26.356373,0,0,0,0,0.205642969,0.152432734,0,0,0,0.048893724,0,3
"bin_71, Bacteria, Proteobacteria, Gammaproteobacteria, Steroidobacterales, Steroidobacteraceae","bin_71","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","","",0,0.03777962,0.051415238,0.187710894,0.350400532,0.242915072,0.252054673,0.389905036,0.646261267,0.192167262,0,0,0.090069869,0.044953617,0.195113657,0.165401437,0.217408407,0.105846033,2.812328154,0,1.609580397,0.314721917,1.558191439,0.564923579,0.44345486,12.32465747,3.344162688,3
"bin_330, Bacteria, Acidobacteriota, Acidobacteriae, Solibacterales, Solibacteraceae, Solibacter","bin_330","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Solibacter","",0,0,1.528347655,0.062621279,0.108509952,0.09805462,0.102059418,0.150451021,0.280902744,0.128521669,0.034153857,0,0.058731224,0.072653672,0.053924259,0.053857602,0.071002744,0,0.457709628,0,0.346927556,0.212877923,0.74040541,0.339809192,0.079253343,0.241974356,0.074391692,3
"bin_369, Bacteria, Myxococcota, UBA9042, UBA9042, UBA9042","bin_369","Bacteria","Myxococcota","UBA9042","UBA9042","UBA9042","","",0,0,0.049615175,0.035565784,0.063377545,0.034133072,0.062649614,0.071000509,0.114607513,0.042578569,0,0,0,0,0.030662769,0.030417076,0.036640036,0,0.229506022,0,0.383985,25.07654871,0.249048395,0.098535464,0.041811926,0.154019297,0,3
"bin_168, Bacteria, Chloroflexota","bin_168","Bacteria","Chloroflexota","","","","","",0,0.079777667,3.049394414,0.033678375,0.078677913,0.068765513,0.195519799,0.225087197,0.32241955,0.284503137,0,0,0.049429437,0.044305842,0.032065875,0.036314598,0.06976186,0,0.269784304,0,0.227809194,0.12121427,0.223748616,0.426628161,0.069097496,0.199305509,0.037496392,3
"bin_261, Bacteria, Proteobacteria, Gammaproteobacteria, Steroidobacterales, Steroidobacteraceae","bin_261","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","","",0,0.034305936,3.079465236,0.304496888,0.501647419,0.380600262,0.246191101,0.394580223,0.651851352,0.238457594,0,0.035740549,0.123778,0.068765407,0.24520334,0.201949854,0.391208997,0.12588857,2.740061761,0,1.955179404,0.450038898,2.243805736,0.715025559,0.337698312,2.534524352,0.532219346,3
"bin_110, Bacteria, Proteobacteria, Gammaproteobacteria, Thiotrichales, Thiotrichaceae","bin_110","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","","",0.341270545,0.086419519,0,0.070977027,0.101771404,0,0.104153977,0.031468273,0.095927077,0,0,0,0,0,0.039157245,0.051980577,0.030964256,0,0.114774634,0,0.376930025,0.135547121,0.164448069,0.051080667,0,0.18689021,0.033351328,3
"bin_120, Bacteria, Acidobacteriota, Holophagae, Holophagales, Holophagaceae, Geothrix","bin_120","Bacteria","Acidobacteriota","Holophagae","Holophagales","Holophagaceae","Geothrix","",0,0,0.068583882,0.035089554,0.056353849,0.035572431,0.081514746,0.08412093,0.148275522,0.061155098,0,0,0.036392623,0.030825849,0,0.03953635,0.067424721,0.036252278,0.248030936,0,33.05668923,10.92385014,0.294576665,0.110684925,0.061579634,0.221962362,0.05727427,3
"bin_5, Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Rhodocyclaceae, CG2~30~68~42","bin_5","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","CG2~30~68~42","",0,0.04242847,0.031772526,0.317708191,0.509272639,0.213254657,0.476702385,0.306854273,0.479762601,0.21772266,0.040493411,0.034297789,0.104321043,0.089592542,0.205057926,0.225504493,0.206883844,0.160313198,2.447175019,0,1.511456439,0.436580192,2.083024082,0.728901007,0.498597924,1.697186413,0.367069154,3
"bin_170, Bacteria, Proteobacteria, Gammaproteobacteria, UBA6522, UBA6522","bin_170","Bacteria","Proteobacteria","Gammaproteobacteria","UBA6522","UBA6522","","",0,0,0,0.31507677,0.43047141,0.184067082,0.15299408,0.334662969,0.540649913,0.181607416,0.052975037,0.043262852,0.718639011,0.063095487,0.390958851,0.224187216,0.21018488,0.186103764,7.958624643,0,2.053828813,0.382003579,74.29366863,0.759052839,0.333836804,0.907050411,0.164190955,3
"bin_139, Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae","bin_139","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","","",0,0,0,17.15034293,36.83016511,0.060335275,0,0,0.032644471,0,0,0,0,0,0.030376547,0,0,0,0,0,0.099920077,0,0.045879622,0,0,0.053706876,0,3
"bin_194, Bacteria, Proteobacteria, Gammaproteobacteria, Steroidobacterales, Steroidobacteraceae","bin_194","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","","",0,0,1.534742139,0.121467056,0.18551813,0.074616249,0.084010925,0.113712178,0.194094275,0.06951945,0,0,0.038026779,0,0.071378314,0.06690641,0.095168096,0.039827159,0.566114515,0,0.604467022,0.134935003,0.593649238,0.193943644,0.104801641,0.448122078,0.08301555,3
"bin_98, Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Burkholderiaceae, Rhodoferax","bin_98","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Rhodoferax","",0,0,0,0.4472218,0.551716977,0.058764057,0.141515892,0.08527813,0.206443409,0.085466503,0,0,0,0.033701735,0.140857632,0.125675843,0.166751793,0.040521171,0.379831762,0,1.718021022,0.417707725,0.37660584,0.099626643,0.154588523,0.843171778,0.119929611,3
"bin_302, Archaea, Nanoarchaeota, Woesearchaeia, SM23~78","bin_302","Archaea","Nanoarchaeota","Woesearchaeia","SM23~78","","","",4.233811317,27.87399987,0,0.051302023,0.094871696,0.030292894,0.066381706,0.16531635,0.158791921,0.097653019,0,0,0.037483945,0.04216347,0,0.131659644,0.059451636,0,0.180198599,0,0.070474376,0.067739163,0.20343174,0.092827425,0.042223504,0.10807173,0.044657821,3
"bin_113, Bacteria, Eisenbacteria, RBG~16~71~46, RBG~16~71~46, RBG~16~71~46","bin_113","Bacteria","Eisenbacteria","RBG~16~71~46","RBG~16~71~46","RBG~16~71~46","","",0,0,0.035294196,0.073651796,0.141651908,0.129485874,0.132370578,0.238467848,0.502001081,0.166999462,0.03705321,0.052884495,0.126664576,0.138634388,0.116807979,0.08924657,0.125311544,0.069455393,1.262575257,0,0.657508936,0.310532358,1.398231989,38.19790892,0.210464135,0.541682852,0.083964534,3
"bin_255, Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Burkholderiaceae, Rhodoferax","bin_255","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Rhodoferax","",0,0,0,0.567865518,0.722990688,0.060882306,0.128156577,0.094076914,0.190310046,0.061730987,0,0,0,0,0.130565969,0.131572528,0.076663321,0.07569665,0.392372484,0,2.12071856,0.432589723,0.321494615,0.09804445,0.245118604,0.979309929,0.152302559,3
"bin_99, Bacteria, Patescibacteria, Gracilibacteria, Peregrinibacterales, UBA12463","bin_99","Bacteria","Patescibacteria","Gracilibacteria","Peregrinibacterales","UBA12463","","",0,0,0,0,0.031973115,0,0.05181732,0,0.045741564,0,0,0,0,0,0,0,0,0,0,0,0.918582954,13.51498473,0,0.031122519,0,0.156874288,0,3
"bin_257, Bacteria, Proteobacteria, Gammaproteobacteria, Steroidobacterales, Steroidobacteraceae, SG8~30","bin_257","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","SG8~30","",0,0.043262621,0.057572952,0.607615663,1.049961969,14.20716082,0.232307197,0.330002717,0.547808426,0.194417665,0,0,0.125003681,0.084506506,0.274542108,0.222245484,0.378595765,0.130442862,3.340914407,0,1.556636201,0.296425037,2.125627867,0.565650611,0.311875547,2.504921814,0.590319458,3
"bin_72, Bacteria, Acidobacteriota, Acidobacteriae, Acidobacteriales, Acidobacteriaceae","bin_72","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae","","",0,0,3.06813547,0.049140097,0.081212371,0.042321159,0.069841492,0.089077643,0.147997378,0.068858597,0,0,0.036319673,0.044710802,0.050789064,0.039779308,0.055685964,0,0.304986559,0,0.248484479,0.115385734,0.424824334,0.1646887,0.089404713,0.18102953,0.035388735,3
"bin_365, Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Burkholderiaceae, GJ~E10","bin_365","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","GJ~E10","",0,0.033217691,5.236399523,0.352711239,0.58085865,0.244713186,0.305862787,0.234231992,0.384076173,0.156239226,0,0,0.064470934,0.11755392,0.172153039,0.168199131,0.155254185,0.102705274,1.428308033,0,1.429544153,0.370400916,1.143854254,0.317586152,0.213380605,1.059502599,0.195275211,3
"bin_185, Bacteria, MBNT15, MBNT15, MBNT15, MBNT15, CG2~30~66~27","bin_185","Bacteria","MBNT15","MBNT15","MBNT15","MBNT15","CG2~30~66~27","",0,0,0,0,0.043312846,0.042071072,0.058350061,0.208348269,0.26406496,0.097742097,0,0,0.0741452,0.225389477,0.042863115,0.063243685,0.111081262,0,0.559310778,0,1.455369565,5.514635352,0.334609904,0.162908355,0.594806732,0.151898909,0,3
"bin_62, Bacteria, Bacteroidota, Bacteroidia, AKYH767, b~1BO","bin_62","Bacteria","Bacteroidota","Bacteroidia","AKYH767","b~1BO","","",0,0,0,0.067915947,0.095994652,0,0.030778936,0,0.040835212,0,0,0,0,0,0,0,0.114860144,0,0,0,8.289266993,9.151632768,0,0,0,0.247694178,0,3
"bin_371, Bacteria, Acidobacteriota, Aminicenantia, Aminicenantales, UBA4085","bin_371","Bacteria","Acidobacteriota","Aminicenantia","Aminicenantales","UBA4085","","",0,0,0.998752848,0,0.084763642,0.125362083,0.262926176,0.361252202,0.899878565,0.143940079,0.033588993,0.047851933,0.072786324,0.076544384,0.053789044,0.078342789,0.113876404,0.032611246,0.533918878,0,0.326526478,0.138072595,0.532321946,0.291496807,0.113930749,0.294312659,0.063570782,3
"bin_55, Bacteria, Chloroflexota, Anaerolineae, Anaerolineales, envOPS12, OLB14","bin_55","Bacteria","Chloroflexota","Anaerolineae","Anaerolineales","envOPS12","OLB14","",0,0.111885265,0,0.037283582,0.074380514,0.285951397,0.446202266,0.166031222,0.229065962,0.143909378,0.035649575,0,0.126229189,0.136378163,0,0.071415579,0.070026795,0,0.193629199,0,0.282051497,0.320270823,0.439718556,30.00953833,0.382514155,0.672448379,0.08491178,3
"bin_161, Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Gallionellaceae","bin_161","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Gallionellaceae","","",0,0.041376197,0.085461121,0.134937326,0.197019798,0.04879502,0.214796043,0.068496156,0.125034958,0.081236348,0,0,0,0.03360695,0.062625224,0.082136275,0.096477992,0.074158649,0.304278809,0,22.07327727,19.53665874,0.353648014,0.113439896,0.190863139,0.848579581,0.103642498,3
"bin_233, Bacteria, Acidobacteriota, Thermoanaerobaculia","bin_233","Bacteria","Acidobacteriota","Thermoanaerobaculia","","","","",0,0,0.742215996,0,0,0,0.046183041,0.05568645,0.098595405,0.032648006,0,0,0,0,0,0,0,0,0.135692401,0,0.105478361,0.039957318,0.16218608,0.091602501,0,0.07850689,0,3
"bin_149, Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Cyclobacteriaceae","bin_149","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","","",0,0,0.042513302,0.674293781,1.3839357,10.27540443,0,0,0.054625673,0,0,0,0,0,0,0,0.069825313,0,0.244057402,0,0.159909847,0,0.163903485,0,0.033755464,0.074830748,0,3
"bin_207, Bacteria, Actinobacteriota, Thermoleophilia, 20CM~4~69~9, 20CM~4~69~9","bin_207","Bacteria","Actinobacteriota","Thermoleophilia","20CM~4~69~9","20CM~4~69~9","","",0,0,0,0.093257482,0.263792308,0.23412317,0.468474084,3.165350996,4.769718144,1.637824863,0.065951482,0.25714699,2.226750906,0.985835414,0.239826726,0.486465295,0.29884315,0.199766892,3.378414315,0,3.093877541,0.578037344,1.731161243,35.88383722,0.431307962,3.098086036,0.269181456,3
"bin_75, Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Burkholderiaceae, GJ~E10","bin_75","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","GJ~E10","",0,0,1.980377685,0.344108681,0.512203155,0.199019349,0.241491817,0.207068323,0.320515685,0.143076948,0,0,0.058222086,0.082326653,0.141038041,0.148294835,0.173042786,0.10339053,1.070578947,0,1.103082981,0.278803784,1.007253455,0.251619595,0.184554813,0.847235713,0.136166176,3
"bin_218, Bacteria, Patescibacteria, Paceibacteria, UBA6257, Jorgensenbacteraceae","bin_218","Bacteria","Patescibacteria","Paceibacteria","UBA6257","Jorgensenbacteraceae","","",0,0,0,0.053827191,0.073279527,0,0.157186707,0.070553158,0.090814129,0.045730748,0,0,0,0,0.034349787,0.117412288,0.126680711,0.063905399,0.062166527,0,0.805561642,12.75675612,0.058950105,0.05626125,0.039393046,0.196968801,0,3
"bin_349, Bacteria, Chloroflexota, Dehalococcoidia","bin_349","Bacteria","Chloroflexota","Dehalococcoidia","","","","",0,0,0.962524446,0,0.038556455,0.174707313,0.078846261,0.060276996,0.458346394,0.040918743,0.148915183,0,0.062913759,0.087756211,0,0.044816198,0.106590794,0,0.069914071,0,0.061818177,0,0.061989129,0.062166793,0,0.044242323,0,3
"bin_111, Bacteria, Acidobacteriota, Holophagae, Holophagales, Holophagaceae, Geothrix","bin_111","Bacteria","Acidobacteriota","Holophagae","Holophagales","Holophagaceae","Geothrix","",0,0,0.040176248,0.05909413,0.094340542,0.047276206,0.066438369,0.094596493,0.167566894,0.060561313,0,0,0,0.041600961,0.034746373,0.050225304,0.108232836,0,0.288928384,0,15.81908915,11.01921368,0.314749092,0.144380145,0.046567458,0.24800769,0.057673574,3
"bin_278, Bacteria, Acidobacteriota, Blastocatellia, Pyrinomonadales","bin_278","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","","","",0,0,0,0,0.053845031,0.034719439,0.054638356,0.086798992,0.141634598,0.06655532,0,0,0.046058451,0.041891213,0.032508321,0.046978985,0.036995731,0,0.364386112,0,0.392808962,0.091035795,0.560146933,26.15686045,0.071872663,0.157788855,0,3
"bin_18, Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Burkholderiaceae, Rhodoferax","bin_18","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Rhodoferax","",0,0.039102228,0.033867665,0.573302063,0.820537402,0.092553191,0.212628725,0.140570275,0.294331409,0.105476374,0,0,0.033966251,0.046093137,0.163474025,0.151991978,0.130277517,0.094226379,0.563033448,0,2.977597164,12.2339118,0.588387446,0.214653517,0.231177789,1.081183635,0.166826293,3
"bin_67, Bacteria, Patescibacteria, ABY1, Veblenbacterales, UBA10138","bin_67","Bacteria","Patescibacteria","ABY1","Veblenbacterales","UBA10138","","",0,0,0,0.097965554,0.147682624,0.134529333,0.961119285,0.327126559,0.65609694,0.629407537,0.081219667,0,0.100611831,0.202786342,0,0.578964663,1.173743055,0.060046868,0.048757664,0,0.093399891,0.034162945,0.07794591,0.21876357,29.75893952,0.255911623,0.070942797,3
"bin_280, Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Burkholderiaceae, Rubrivivax","bin_280","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Rubrivivax","",0,0.164525541,0.265817504,4.816344983,10.72191547,35.8183586,2.006157997,1.364820038,1.376646011,0.905964293,0.042103118,0.047967915,0.402190992,0.210237929,0.639482395,0.797569708,0.674787806,1.951175686,4.486114707,0,7.35357699,1.57153602,3.358941353,0.722851388,0.707406529,4.454774118,0.631836807,3
"bin_132, Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Burkholderiaceae, Aquabacterium","bin_132","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Aquabacterium","",0,0.034694643,0,4.686473656,5.84298776,0.181817055,0.26730479,0.173122152,0.36329465,0.13346294,0,0,0.041529808,0.031122008,1.533394562,31.17229934,1.722050203,0.154720456,0.716841756,0,2.385656548,0.469748424,0.6985526,0.181347083,1.280937021,1.40353527,0.17790981,3
"bin_36, Bacteria, Myxococcota, Myxococcia, Myxococcales, Anaeromyxobacteraceae, Anaeromyxobacter","bin_36","Bacteria","Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter","",0,0.047096826,0.299899004,0.175737104,0.31677759,0.246407404,0.370967042,0.645441966,0.824019195,0.38649588,0,0.057863111,0.112089904,0.129782588,0.153507206,0.196195033,0.237777693,0.121517492,1.353212538,0,1.696949482,32.85457884,1.456205035,0.59247893,0.302044845,0.860371348,0.169121388,3
"bin_119, Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Rhodocyclaceae","bin_119","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","","",0.077183236,0.114593243,0,0.949118065,1.14689253,0.334305849,5.514529269,19.69050683,1.65289728,12.07760096,0.051210893,0,0.067453291,0.111982565,0.213478609,0.428861654,0.341734071,0.367261879,1.550778782,0,1.678389906,0.473733817,1.445196989,0.479082995,0.379639515,2.38361407,0.527747464,3
"bin_346, Bacteria, Actinobacteriota, UBA9087","bin_346","Bacteria","Actinobacteriota","UBA9087","","","","",0,0,0,0.033208232,0.042024981,0.037108272,0.091217042,0.116704098,0.22149586,0.073756948,0,0,0,0.037288177,0.032638438,0.046070837,0.066388699,0,0.1510229,0,0.14959084,0.03546956,0.194851053,0.094387061,19.03868831,0.149133742,0,3
"bin_81, Bacteria, Deferrisomatota, Deferrisomatia, Deferrisomatales, Deferrisomataceae","bin_81","Bacteria","Deferrisomatota","Deferrisomatia","Deferrisomatales","Deferrisomataceae","","",0,0.085299006,0,0.045900492,0.083901111,0.094587782,3.964899812,4.191934323,2.872397573,29.36553337,0,0.037696054,0.047339727,0.084861556,0.05185121,0.107035858,0.096545211,0,0.458535766,0,0.216752473,0.12451409,0.386279265,0.185108142,0.096744976,0.183638999,0.041682318,3
"bin_176, Bacteria, Chloroflexota","bin_176","Bacteria","Chloroflexota","","","","","",0,0.064361416,1.196008441,0,0.058092409,0.045409509,0.166950484,0.169104054,0.2854234,0.195148435,0,0,0.054743143,0.039406317,0,0.040824234,0.06089423,0,0.213367361,0,0.170452167,0.155457387,0.201885605,0.335074689,0.054628937,0.123463923,0.040140463,3
"bin_381, Bacteria, Proteobacteria, Gammaproteobacteria, Steroidobacterales, Steroidobacteraceae","bin_381","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","","",0,0,1.382696654,0.156543912,0.228638619,0.139570106,0.153999636,0.191607312,0.299696598,0.122262365,0,0,0.057819622,0.046352419,0.130288449,0.123234658,0.191755956,0.063128948,1.180860022,0,1.014989998,0.23792636,1.082509858,0.361064235,0.16825692,0.980220629,0.199359621,3
"bin_293, Bacteria, Acidobacteriota, Thermoanaerobaculia","bin_293","Bacteria","Acidobacteriota","Thermoanaerobaculia","","","","",0,0,2.39980866,0,0.043875107,0.051445552,0.060188916,0.169271929,0.275017727,0.091140012,0,0,0.046345284,0.045982591,0.048462421,0.036697206,0.061080312,0.03421349,0.635910047,0,0.387404254,0.177096205,0.497299627,0.245280009,0.077365985,0.300412158,0.039146001,3
"bin_338, Bacteria, Patescibacteria, CG2~30~33~46, CG2~30~33~46, CG2~30~33~46","bin_338","Bacteria","Patescibacteria","CG2~30~33~46","CG2~30~33~46","CG2~30~33~46","","",0,0,0,0.061527633,0.097307371,0.100148981,0.166850047,0.083026243,0.298416749,0.116746094,0.033998513,0,0.036431282,0.052083802,0,0.322097774,0.805979856,0.037295716,0.066524633,0,0.098835633,0.036209663,0.048143683,0.077679117,34.95306656,0.265588693,0,3
"bin_48, Bacteria, Patescibacteria, Paceibacteria, UBA9983, Nomurabacteraceae, UBA9973","bin_48","Bacteria","Patescibacteria","Paceibacteria","UBA9983","Nomurabacteraceae","UBA9973","",0,0,0,0.156770107,0.148075755,0,0.360838076,0.090238066,0.211977217,0,0,0,0,0,0,0.076220743,0.115533938,0,0.124474055,0,0.415459537,0.118298917,0.161655885,0.090507238,0.089846079,1.342729098,0,3
"bin_341, Bacteria, Patescibacteria, Paceibacteria, Moranbacterales, UBA1568, UBA1568","bin_341","Bacteria","Patescibacteria","Paceibacteria","Moranbacterales","UBA1568","UBA1568","",0,0,0,0,0.048873988,0,0.127885908,0,0.053131764,0.057087553,0,0,0,0,0,0.051813575,0.180207502,0,0.048610196,0,0.14085298,0,0,0,0.059922052,0.211868907,0,3
"bin_84, Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Burkholderiaceae, Pelomonas","bin_84","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Pelomonas","",0,0.050611909,0.076516859,1.377447748,2.182981888,0.243144966,0.319824205,0.231936698,0.646179696,0.17640365,0,0,0.056264941,0.039015026,0.417069705,0.370641654,0.307657861,0.209088602,0.909769345,0,5.55565754,13.38236829,0.909809041,0.242861181,0.459569112,1.930792078,0.245353765,3
